,Warehouse id,Region,SKU id,date,sales,sales previous month,isHoli,isDiwali,isSankranti,isChristmas,isSummer,isWinter,month,time_idx
288,Wh-1,NORTH,SKU-105,2020-02-01,36,24.0,0,0,0,0,0,1,2,22
289,Wh-1,NORTH,SKU-105,2020-03-01,42,36.0,1,0,0,0,0,0,3,23
290,Wh-1,NORTH,SKU-105,2020-04-01,14,42.0,0,0,0,0,1,0,4,24
291,Wh-1,NORTH,SKU-105,2020-05-01,25,14.0,0,0,0,0,1,0,5,25
292,Wh-1,NORTH,SKU-105,2020-06-01,21,25.0,0,0,0,0,1,0,6,26
293,Wh-1,NORTH,SKU-105,2020-07-01,29,21.0,0,0,0,0,0,0,7,27
294,Wh-1,NORTH,SKU-105,2020-08-01,31,29.0,0,0,0,0,0,0,8,28
295,Wh-1,NORTH,SKU-105,2020-09-01,65,31.0,0,0,0,0,0,0,9,29
296,Wh-1,NORTH,SKU-105,2020-10-01,74,65.0,0,1,0,0,0,0,10,30
297,Wh-1,NORTH,SKU-105,2020-11-01,32,74.0,0,0,0,0,0,1,11,31
298,Wh-1,NORTH,SKU-105,2020-12-01,27,32.0,0,0,0,1,0,1,12,32
299,Wh-1,NORTH,SKU-105,2021-01-01,23,27.0,0,0,1,0,0,1,1,33
300,Wh-1,NORTH,SKU-105,2021-02-01,40,23.0,0,0,0,0,0,1,2,34
301,Wh-1,NORTH,SKU-105,2021-03-01,57,40.0,1,0,0,0,0,0,3,35
302,Wh-1,NORTH,SKU-105,2021-04-01,19,57.0,0,0,0,0,1,0,4,36
303,Wh-1,NORTH,SKU-105,2021-05-01,19,19.0,0,0,0,0,1,0,5,37
304,Wh-1,NORTH,SKU-106,2018-04-01,1290,36.0,0,0,0,0,1,0,4,0
305,Wh-1,NORTH,SKU-106,2018-05-01,1586,1290.0,0,0,0,0,1,0,5,1
306,Wh-1,NORTH,SKU-106,2018-06-01,950,1586.0,0,0,0,0,1,0,6,2
307,Wh-1,NORTH,SKU-106,2018-07-01,490,950.0,0,0,0,0,0,0,7,3
308,Wh-1,NORTH,SKU-106,2018-08-01,1330,490.0,0,0,0,0,0,0,8,4
309,Wh-1,NORTH,SKU-106,2018-09-01,1522,1330.0,0,0,0,0,0,0,9,5
310,Wh-1,NORTH,SKU-106,2018-10-01,1582,1522.0,0,1,0,0,0,0,10,6
311,Wh-1,NORTH,SKU-106,2018-11-01,2262,1582.0,0,0,0,0,0,1,11,7
312,Wh-1,NORTH,SKU-106,2018-12-01,2350,2262.0,0,0,0,1,0,1,12,8
313,Wh-1,NORTH,SKU-106,2019-01-01,1502,2350.0,0,0,1,0,0,1,1,9
314,Wh-1,NORTH,SKU-106,2019-02-01,834,1502.0,0,0,0,0,0,1,2,10
315,Wh-1,NORTH,SKU-106,2019-03-01,5334,834.0,1,0,0,0,0,0,3,11
316,Wh-1,NORTH,SKU-106,2019-04-01,1934,5334.0,0,0,0,0,1,0,4,12
317,Wh-1,NORTH,SKU-106,2019-05-01,1670,1934.0,0,0,0,0,1,0,5,13
318,Wh-1,NORTH,SKU-106,2019-06-01,1722,1670.0,0,0,0,0,1,0,6,14
319,Wh-1,NORTH,SKU-106,2019-07-01,634,1722.0,0,0,0,0,0,0,7,15
320,Wh-1,NORTH,SKU-106,2019-08-01,558,634.0,0,0,0,0,0,0,8,16
321,Wh-1,NORTH,SKU-106,2019-09-01,1426,558.0,0,0,0,0,0,0,9,17
322,Wh-1,NORTH,SKU-106,2019-10-01,554,1426.0,0,1,0,0,0,0,10,18
323,Wh-1,NORTH,SKU-106,2019-11-01,1310,554.0,0,0,0,0,0,1,11,19
324,Wh-1,NORTH,SKU-106,2019-12-01,1654,1310.0,0,0,0,1,0,1,12,20
325,Wh-1,NORTH,SKU-106,2020-01-01,802,1654.0,0,0,1,0,0,1,1,21
326,Wh-1,NORTH,SKU-106,2020-02-01,1046,802.0,0,0,0,0,0,1,2,22
327,Wh-1,NORTH,SKU-106,2020-03-01,1050,1046.0,1,0,0,0,0,0,3,23
328,Wh-1,NORTH,SKU-106,2020-04-01,2,1050.0,0,0,0,0,1,0,4,24
329,Wh-1,NORTH,SKU-106,2020-05-01,130,2.0,0,0,0,0,1,0,5,25
330,Wh-1,NORTH,SKU-106,2020-06-01,234,130.0,0,0,0,0,1,0,6,26
331,Wh-1,NORTH,SKU-106,2020-07-01,658,234.0,0,0,0,0,0,0,7,27
332,Wh-1,NORTH,SKU-106,2020-08-01,574,658.0,0,0,0,0,0,0,8,28
333,Wh-1,NORTH,SKU-106,2020-09-01,826,574.0,0,0,0,0,0,0,9,29
334,Wh-1,NORTH,SKU-106,2020-10-01,534,826.0,0,1,0,0,0,0,10,30
335,Wh-1,NORTH,SKU-106,2020-11-01,1082,534.0,0,0,0,0,0,1,11,31
336,Wh-1,NORTH,SKU-106,2020-12-01,1362,1082.0,0,0,0,1,0,1,12,32
337,Wh-1,NORTH,SKU-106,2021-01-01,882,1362.0,0,0,1,0,0,1,1,33
338,Wh-1,NORTH,SKU-106,2021-02-01,966,882.0,0,0,0,0,0,1,2,34
339,Wh-1,NORTH,SKU-106,2021-03-01,2118,966.0,1,0,0,0,0,0,3,35
340,Wh-1,NORTH,SKU-106,2021-04-01,146,2118.0,0,0,0,0,1,0,4,36
341,Wh-1,NORTH,SKU-106,2021-05-01,82,146.0,0,0,0,0,1,0,5,37
342,Wh-1,NORTH,SKU-107,2018-04-01,640,36.0,0,0,0,0,1,0,4,0
343,Wh-1,NORTH,SKU-107,2018-05-01,868,640.0,0,0,0,0,1,0,5,1
344,Wh-1,NORTH,SKU-107,2018-06-01,691,868.0,0,0,0,0,1,0,6,2
345,Wh-1,NORTH,SKU-107,2018-07-01,469,691.0,0,0,0,0,0,0,7,3
346,Wh-1,NORTH,SKU-107,2018-08-01,562,469.0,0,0,0,0,0,0,8,4
347,Wh-1,NORTH,SKU-107,2018-09-01,634,562.0,0,0,0,0,0,0,9,5
348,Wh-1,NORTH,SKU-107,2018-10-01,490,634.0,0,1,0,0,0,0,10,6
349,Wh-1,NORTH,SKU-107,2018-11-01,988,490.0,0,0,0,0,0,1,11,7
350,Wh-1,NORTH,SKU-107,2018-12-01,607,988.0,0,0,0,1,0,1,12,8
351,Wh-1,NORTH,SKU-107,2019-01-01,604,607.0,0,0,1,0,0,1,1,9
352,Wh-1,NORTH,SKU-107,2019-02-01,247,604.0,0,0,0,0,0,1,2,10
353,Wh-1,NORTH,SKU-107,2019-03-01,1000,247.0,1,0,0,0,0,0,3,11
354,Wh-1,NORTH,SKU-107,2019-04-01,961,1000.0,0,0,0,0,1,0,4,12
355,Wh-1,NORTH,SKU-107,2019-05-01,343,961.0,0,0,0,0,1,0,5,13
356,Wh-1,NORTH,SKU-107,2019-06-01,472,343.0,0,0,0,0,1,0,6,14
357,Wh-1,NORTH,SKU-107,2019-07-01,739,472.0,0,0,0,0,0,0,7,15
358,Wh-1,NORTH,SKU-107,2019-08-01,196,739.0,0,0,0,0,0,0,8,16
359,Wh-1,NORTH,SKU-107,2019-09-01,550,196.0,0,0,0,0,0,0,9,17
360,Wh-1,NORTH,SKU-107,2019-10-01,199,550.0,0,1,0,0,0,0,10,18
361,Wh-1,NORTH,SKU-107,2019-11-01,421,199.0,0,0,0,0,0,1,11,19
362,Wh-1,NORTH,SKU-107,2019-12-01,427,421.0,0,0,0,1,0,1,12,20
363,Wh-1,NORTH,SKU-107,2020-01-01,208,427.0,0,0,1,0,0,1,1,21
364,Wh-1,NORTH,SKU-107,2020-02-01,277,208.0,0,0,0,0,0,1,2,22
365,Wh-1,NORTH,SKU-107,2020-03-01,382,277.0,1,0,0,0,0,0,3,23
366,Wh-1,NORTH,SKU-107,2020-04-01,10,382.0,0,0,0,0,1,0,4,24
367,Wh-1,NORTH,SKU-107,2020-05-01,34,10.0,0,0,0,0,1,0,5,25
368,Wh-1,NORTH,SKU-107,2020-06-01,118,34.0,0,0,0,0,1,0,6,26
369,Wh-1,NORTH,SKU-107,2020-07-01,70,118.0,0,0,0,0,0,0,7,27
370,Wh-1,NORTH,SKU-107,2020-08-01,331,70.0,0,0,0,0,0,0,8,28
371,Wh-1,NORTH,SKU-107,2020-09-01,70,331.0,0,0,0,0,0,0,9,29
372,Wh-1,NORTH,SKU-107,2020-10-01,343,70.0,0,1,0,0,0,0,10,30
373,Wh-1,NORTH,SKU-107,2020-11-01,412,343.0,0,0,0,0,0,1,11,31
374,Wh-1,NORTH,SKU-107,2020-12-01,274,412.0,0,0,0,1,0,1,12,32
375,Wh-1,NORTH,SKU-107,2021-01-01,106,274.0,0,0,1,0,0,1,1,33
376,Wh-1,NORTH,SKU-107,2021-02-01,340,106.0,0,0,0,0,0,1,2,34
377,Wh-1,NORTH,SKU-107,2021-03-01,538,340.0,1,0,0,0,0,0,3,35
378,Wh-1,NORTH,SKU-107,2021-04-01,85,538.0,0,0,0,0,1,0,4,36
379,Wh-1,NORTH,SKU-107,2021-05-01,22,85.0,0,0,0,0,1,0,5,37
380,Wh-1,NORTH,SKU-108,2018-04-01,173,36.0,0,0,0,0,1,0,4,0
381,Wh-1,NORTH,SKU-108,2018-05-01,833,173.0,0,0,0,0,1,0,5,1
382,Wh-1,NORTH,SKU-108,2018-06-01,281,833.0,0,0,0,0,1,0,6,2
383,Wh-1,NORTH,SKU-108,2018-07-01,145,281.0,0,0,0,0,0,0,7,3
384,Wh-1,NORTH,SKU-108,2018-08-01,679,145.0,0,0,0,0,0,0,8,4
385,Wh-1,NORTH,SKU-108,2018-09-01,569,679.0,0,0,0,0,0,0,9,5
386,Wh-1,NORTH,SKU-108,2018-10-01,483,569.0,0,1,0,0,0,0,10,6
387,Wh-1,NORTH,SKU-108,2018-11-01,1113,483.0,0,0,0,0,0,1,11,7
388,Wh-1,NORTH,SKU-108,2018-12-01,817,1113.0,0,0,0,1,0,1,12,8
389,Wh-1,NORTH,SKU-108,2019-01-01,655,817.0,0,0,1,0,0,1,1,9
390,Wh-1,NORTH,SKU-108,2019-02-01,281,655.0,0,0,0,0,0,1,2,10
391,Wh-1,NORTH,SKU-108,2019-03-01,1315,281.0,1,0,0,0,0,0,3,11
392,Wh-1,NORTH,SKU-108,2019-04-01,899,1315.0,0,0,0,0,1,0,4,12
393,Wh-1,NORTH,SKU-108,2019-05-01,273,899.0,0,0,0,0,1,0,5,13
394,Wh-1,NORTH,SKU-108,2019-06-01,507,273.0,0,0,0,0,1,0,6,14
395,Wh-1,NORTH,SKU-108,2019-07-01,541,507.0,0,0,0,0,0,0,7,15
396,Wh-1,NORTH,SKU-108,2019-08-01,153,541.0,0,0,0,0,0,0,8,16
397,Wh-1,NORTH,SKU-108,2019-09-01,267,153.0,0,0,0,0,0,0,9,17
398,Wh-1,NORTH,SKU-108,2019-10-01,347,267.0,0,1,0,0,0,0,10,18
399,Wh-1,NORTH,SKU-108,2019-11-01,285,347.0,0,0,0,0,0,1,11,19
400,Wh-1,NORTH,SKU-108,2019-12-01,831,285.0,0,0,0,1,0,1,12,20
401,Wh-1,NORTH,SKU-108,2020-01-01,301,831.0,0,0,1,0,0,1,1,21
402,Wh-1,NORTH,SKU-108,2020-02-01,237,301.0,0,0,0,0,0,1,2,22
403,Wh-1,NORTH,SKU-108,2020-03-01,429,237.0,1,0,0,0,0,0,3,23
404,Wh-1,NORTH,SKU-108,2020-04-01,17,429.0,0,0,0,0,1,0,4,24
405,Wh-1,NORTH,SKU-108,2020-05-01,125,17.0,0,0,0,0,1,0,5,25
406,Wh-1,NORTH,SKU-108,2020-06-01,125,125.0,0,0,0,0,1,0,6,26
407,Wh-1,NORTH,SKU-108,2020-07-01,273,125.0,0,0,0,0,0,0,7,27
408,Wh-1,NORTH,SKU-108,2020-08-01,329,273.0,0,0,0,0,0,0,8,28
409,Wh-1,NORTH,SKU-108,2020-09-01,361,329.0,0,0,0,0,0,0,9,29
410,Wh-1,NORTH,SKU-108,2020-10-01,341,361.0,0,1,0,0,0,0,10,30
411,Wh-1,NORTH,SKU-108,2020-11-01,445,341.0,0,0,0,0,0,1,11,31
412,Wh-1,NORTH,SKU-108,2020-12-01,563,445.0,0,0,0,1,0,1,12,32
413,Wh-1,NORTH,SKU-108,2021-01-01,331,563.0,0,0,1,0,0,1,1,33
414,Wh-1,NORTH,SKU-108,2021-02-01,533,331.0,0,0,0,0,0,1,2,34
415,Wh-1,NORTH,SKU-108,2021-03-01,625,533.0,1,0,0,0,0,0,3,35
416,Wh-1,NORTH,SKU-108,2021-04-01,313,625.0,0,0,0,0,1,0,4,36
417,Wh-1,NORTH,SKU-108,2021-05-01,37,313.0,0,0,0,0,1,0,5,37
418,Wh-1,NORTH,SKU-109,2018-04-01,17,36.0,0,0,0,0,1,0,4,0
419,Wh-1,NORTH,SKU-109,2018-05-01,257,17.0,0,0,0,0,1,0,5,1
420,Wh-1,NORTH,SKU-109,2018-06-01,69,257.0,0,0,0,0,1,0,6,2
421,Wh-1,NORTH,SKU-109,2018-07-01,105,69.0,0,0,0,0,0,0,7,3
422,Wh-1,NORTH,SKU-109,2018-08-01,113,105.0,0,0,0,0,0,0,8,4
423,Wh-1,NORTH,SKU-109,2018-09-01,665,113.0,0,0,0,0,0,0,9,5
424,Wh-1,NORTH,SKU-109,2018-10-01,117,665.0,0,1,0,0,0,0,10,6
425,Wh-1,NORTH,SKU-109,2018-11-01,217,117.0,0,0,0,0,0,1,11,7
426,Wh-1,NORTH,SKU-109,2018-12-01,85,217.0,0,0,0,1,0,1,12,8
427,Wh-1,NORTH,SKU-109,2019-01-01,25,85.0,0,0,1,0,0,1,1,9
428,Wh-1,NORTH,SKU-109,2019-02-01,57,25.0,0,0,0,0,0,1,2,10
429,Wh-1,NORTH,SKU-109,2019-03-01,177,57.0,1,0,0,0,0,0,3,11
430,Wh-1,NORTH,SKU-109,2019-04-01,69,177.0,0,0,0,0,1,0,4,12
431,Wh-1,NORTH,SKU-109,2019-05-01,125,69.0,0,0,0,0,1,0,5,13
432,Wh-1,NORTH,SKU-109,2019-06-01,117,125.0,0,0,0,0,1,0,6,14
433,Wh-1,NORTH,SKU-109,2019-07-01,9,117.0,0,0,0,0,0,0,7,15
434,Wh-1,NORTH,SKU-109,2019-08-01,9,9.0,0,0,0,0,0,0,8,16
435,Wh-1,NORTH,SKU-109,2019-09-01,81,9.0,0,0,0,0,0,0,9,17
436,Wh-1,NORTH,SKU-109,2019-10-01,69,81.0,0,1,0,0,0,0,10,18
437,Wh-1,NORTH,SKU-109,2019-11-01,109,69.0,0,0,0,0,0,1,11,19
438,Wh-1,NORTH,SKU-109,2019-12-01,269,109.0,0,0,0,1,0,1,12,20
439,Wh-1,NORTH,SKU-109,2020-01-01,9,269.0,0,0,1,0,0,1,1,21
440,Wh-1,NORTH,SKU-109,2020-02-01,49,9.0,0,0,0,0,0,1,2,22
441,Wh-1,NORTH,SKU-109,2020-03-01,41,49.0,1,0,0,0,0,0,3,23
442,Wh-1,NORTH,SKU-109,2020-04-01,209,41.0,0,0,0,0,1,0,4,24
443,Wh-1,NORTH,SKU-109,2020-05-01,9,209.0,0,0,0,0,1,0,5,25
444,Wh-1,NORTH,SKU-109,2020-06-01,9,9.0,0,0,0,0,1,0,6,26
445,Wh-1,NORTH,SKU-109,2020-07-01,17,9.0,0,0,0,0,0,0,7,27
446,Wh-1,NORTH,SKU-109,2020-08-01,25,17.0,0,0,0,0,0,0,8,28
447,Wh-1,NORTH,SKU-109,2020-09-01,9,25.0,0,0,0,0,0,0,9,29
448,Wh-1,NORTH,SKU-109,2020-10-01,9,9.0,0,1,0,0,0,0,10,30
449,Wh-1,NORTH,SKU-109,2020-11-01,89,9.0,0,0,0,0,0,1,11,31
450,Wh-1,NORTH,SKU-109,2020-12-01,9,89.0,0,0,0,1,0,1,12,32
451,Wh-1,NORTH,SKU-109,2021-01-01,137,9.0,0,0,1,0,0,1,1,33
452,Wh-1,NORTH,SKU-109,2021-02-01,89,137.0,0,0,0,0,0,1,2,34
453,Wh-1,NORTH,SKU-109,2021-03-01,9,89.0,1,0,0,0,0,0,3,35
454,Wh-1,NORTH,SKU-109,2021-04-01,9,9.0,0,0,0,0,1,0,4,36
455,Wh-1,NORTH,SKU-109,2021-05-01,9,9.0,0,0,0,0,1,0,5,37
456,Wh-1,NORTH,SKU-11,2018-04-01,5,36.0,0,0,0,0,1,0,4,0
457,Wh-1,NORTH,SKU-11,2018-05-01,5,5.0,0,0,0,0,1,0,5,1
458,Wh-1,NORTH,SKU-11,2018-06-01,5,5.0,0,0,0,0,1,0,6,2
459,Wh-1,NORTH,SKU-11,2018-07-01,5,5.0,0,0,0,0,0,0,7,3
460,Wh-1,NORTH,SKU-11,2018-08-01,5,5.0,0,0,0,0,0,0,8,4
461,Wh-1,NORTH,SKU-11,2018-09-01,5,5.0,0,0,0,0,0,0,9,5
462,Wh-1,NORTH,SKU-11,2018-10-01,5,5.0,0,1,0,0,0,0,10,6
463,Wh-1,NORTH,SKU-11,2018-11-01,5,5.0,0,0,0,0,0,1,11,7
464,Wh-1,NORTH,SKU-11,2018-12-01,5,5.0,0,0,0,1,0,1,12,8
465,Wh-1,NORTH,SKU-11,2019-01-01,5,5.0,0,0,1,0,0,1,1,9
466,Wh-1,NORTH,SKU-11,2019-02-01,5,5.0,0,0,0,0,0,1,2,10
467,Wh-1,NORTH,SKU-11,2019-03-01,5,5.0,1,0,0,0,0,0,3,11
468,Wh-1,NORTH,SKU-11,2019-04-01,5,5.0,0,0,0,0,1,0,4,12
469,Wh-1,NORTH,SKU-11,2019-05-01,5,5.0,0,0,0,0,1,0,5,13
470,Wh-1,NORTH,SKU-11,2019-06-01,5,5.0,0,0,0,0,1,0,6,14
471,Wh-1,NORTH,SKU-11,2019-07-01,5,5.0,0,0,0,0,0,0,7,15
472,Wh-1,NORTH,SKU-11,2019-08-01,5,5.0,0,0,0,0,0,0,8,16
473,Wh-1,NORTH,SKU-11,2019-09-01,5,5.0,0,0,0,0,0,0,9,17
474,Wh-1,NORTH,SKU-11,2019-10-01,5,5.0,0,1,0,0,0,0,10,18
475,Wh-1,NORTH,SKU-11,2019-11-01,5,5.0,0,0,0,0,0,1,11,19
476,Wh-1,NORTH,SKU-11,2019-12-01,5,5.0,0,0,0,1,0,1,12,20
477,Wh-1,NORTH,SKU-11,2020-01-01,5,5.0,0,0,1,0,0,1,1,21
478,Wh-1,NORTH,SKU-11,2020-02-01,5,5.0,0,0,0,0,0,1,2,22
479,Wh-1,NORTH,SKU-11,2020-03-01,5,5.0,1,0,0,0,0,0,3,23
480,Wh-1,NORTH,SKU-11,2020-04-01,5,5.0,0,0,0,0,1,0,4,24
481,Wh-1,NORTH,SKU-11,2020-05-01,5,5.0,0,0,0,0,1,0,5,25
482,Wh-1,NORTH,SKU-11,2020-06-01,5,5.0,0,0,0,0,1,0,6,26
483,Wh-1,NORTH,SKU-11,2020-07-01,5,5.0,0,0,0,0,0,0,7,27
484,Wh-1,NORTH,SKU-11,2020-08-01,55,5.0,0,0,0,0,0,0,8,28
485,Wh-1,NORTH,SKU-11,2020-09-01,143,55.0,0,0,0,0,0,0,9,29
486,Wh-1,NORTH,SKU-11,2020-10-01,37,143.0,0,1,0,0,0,0,10,30
487,Wh-1,NORTH,SKU-11,2020-11-01,97,37.0,0,0,0,0,0,1,11,31
488,Wh-1,NORTH,SKU-11,2020-12-01,65,97.0,0,0,0,1,0,1,12,32
489,Wh-1,NORTH,SKU-11,2021-01-01,255,65.0,0,0,1,0,0,1,1,33
490,Wh-1,NORTH,SKU-11,2021-02-01,105,255.0,0,0,0,0,0,1,2,34
491,Wh-1,NORTH,SKU-11,2021-03-01,173,105.0,1,0,0,0,0,0,3,35
492,Wh-1,NORTH,SKU-11,2021-04-01,45,173.0,0,0,0,0,1,0,4,36
493,Wh-1,NORTH,SKU-11,2021-05-01,67,45.0,0,0,0,0,1,0,5,37
494,Wh-1,NORTH,SKU-110,2018-04-01,49,36.0,0,0,0,0,1,0,4,0
495,Wh-1,NORTH,SKU-110,2018-05-01,5,49.0,0,0,0,0,1,0,5,1
496,Wh-1,NORTH,SKU-110,2018-06-01,61,5.0,0,0,0,0,1,0,6,2
497,Wh-1,NORTH,SKU-110,2018-07-01,17,61.0,0,0,0,0,0,0,7,3
498,Wh-1,NORTH,SKU-110,2018-08-01,5,17.0,0,0,0,0,0,0,8,4
499,Wh-1,NORTH,SKU-110,2018-09-01,141,5.0,0,0,0,0,0,0,9,5
500,Wh-1,NORTH,SKU-110,2018-10-01,7,141.0,0,1,0,0,0,0,10,6
501,Wh-1,NORTH,SKU-110,2018-11-01,5,7.0,0,0,0,0,0,1,11,7
502,Wh-1,NORTH,SKU-110,2018-12-01,47,5.0,0,0,0,1,0,1,12,8
503,Wh-1,NORTH,SKU-110,2019-01-01,5,47.0,0,0,1,0,0,1,1,9
504,Wh-1,NORTH,SKU-110,2019-02-01,127,5.0,0,0,0,0,0,1,2,10
505,Wh-1,NORTH,SKU-110,2019-03-01,45,127.0,1,0,0,0,0,0,3,11
506,Wh-1,NORTH,SKU-110,2019-04-01,5,45.0,0,0,0,0,1,0,4,12
507,Wh-1,NORTH,SKU-110,2019-05-01,5,5.0,0,0,0,0,1,0,5,13
508,Wh-1,NORTH,SKU-110,2019-06-01,25,5.0,0,0,0,0,1,0,6,14
509,Wh-1,NORTH,SKU-110,2019-07-01,21,25.0,0,0,0,0,0,0,7,15
510,Wh-1,NORTH,SKU-110,2019-08-01,521,21.0,0,0,0,0,0,0,8,16
511,Wh-1,NORTH,SKU-110,2019-09-01,5,521.0,0,0,0,0,0,0,9,17
512,Wh-1,NORTH,SKU-110,2019-10-01,5,5.0,0,1,0,0,0,0,10,18
513,Wh-1,NORTH,SKU-110,2019-11-01,5,5.0,0,0,0,0,0,1,11,19
514,Wh-1,NORTH,SKU-110,2019-12-01,105,5.0,0,0,0,1,0,1,12,20
515,Wh-1,NORTH,SKU-110,2020-01-01,5,105.0,0,0,1,0,0,1,1,21
516,Wh-1,NORTH,SKU-110,2020-02-01,55,5.0,0,0,0,0,0,1,2,22
517,Wh-1,NORTH,SKU-110,2020-03-01,205,55.0,1,0,0,0,0,0,3,23
518,Wh-1,NORTH,SKU-110,2020-04-01,5,205.0,0,0,0,0,1,0,4,24
519,Wh-1,NORTH,SKU-110,2020-05-01,33,5.0,0,0,0,0,1,0,5,25
520,Wh-1,NORTH,SKU-110,2020-06-01,5,33.0,0,0,0,0,1,0,6,26
521,Wh-1,NORTH,SKU-110,2020-07-01,5,5.0,0,0,0,0,0,0,7,27
522,Wh-1,NORTH,SKU-110,2020-08-01,313,5.0,0,0,0,0,0,0,8,28
523,Wh-1,NORTH,SKU-110,2020-09-01,149,313.0,0,0,0,0,0,0,9,29
524,Wh-1,NORTH,SKU-110,2020-10-01,5,149.0,0,1,0,0,0,0,10,30
525,Wh-1,NORTH,SKU-110,2020-11-01,5,5.0,0,0,0,0,0,1,11,31
526,Wh-1,NORTH,SKU-110,2020-12-01,9,5.0,0,0,0,1,0,1,12,32
527,Wh-1,NORTH,SKU-110,2021-01-01,15,9.0,0,0,1,0,0,1,1,33
528,Wh-1,NORTH,SKU-110,2021-02-01,9,15.0,0,0,0,0,0,1,2,34
529,Wh-1,NORTH,SKU-110,2021-03-01,11,9.0,1,0,0,0,0,0,3,35
530,Wh-1,NORTH,SKU-110,2021-04-01,5,11.0,0,0,0,0,1,0,4,36
531,Wh-1,NORTH,SKU-110,2021-05-01,5,5.0,0,0,0,0,1,0,5,37
532,Wh-1,NORTH,SKU-111,2018-04-01,150,36.0,0,0,0,0,1,0,4,0
533,Wh-1,NORTH,SKU-111,2018-05-01,243,150.0,0,0,0,0,1,0,5,1
534,Wh-1,NORTH,SKU-111,2018-06-01,252,243.0,0,0,0,0,1,0,6,2
535,Wh-1,NORTH,SKU-111,2018-07-01,93,252.0,0,0,0,0,0,0,7,3
536,Wh-1,NORTH,SKU-111,2018-08-01,42,93.0,0,0,0,0,0,0,8,4
537,Wh-1,NORTH,SKU-111,2018-09-01,465,42.0,0,0,0,0,0,0,9,5
538,Wh-1,NORTH,SKU-111,2018-10-01,234,465.0,0,1,0,0,0,0,10,6
539,Wh-1,NORTH,SKU-111,2018-11-01,372,234.0,0,0,0,0,0,1,11,7
540,Wh-1,NORTH,SKU-111,2018-12-01,237,372.0,0,0,0,1,0,1,12,8
541,Wh-1,NORTH,SKU-111,2019-01-01,222,237.0,0,0,1,0,0,1,1,9
542,Wh-1,NORTH,SKU-111,2019-02-01,96,222.0,0,0,0,0,0,1,2,10
543,Wh-1,NORTH,SKU-111,2019-03-01,567,96.0,1,0,0,0,0,0,3,11
544,Wh-1,NORTH,SKU-111,2019-04-01,153,567.0,0,0,0,0,1,0,4,12
545,Wh-1,NORTH,SKU-111,2019-05-01,24,153.0,0,0,0,0,1,0,5,13
546,Wh-1,NORTH,SKU-111,2019-06-01,114,24.0,0,0,0,0,1,0,6,14
547,Wh-1,NORTH,SKU-111,2019-07-01,252,114.0,0,0,0,0,0,0,7,15
548,Wh-1,NORTH,SKU-111,2019-08-01,204,252.0,0,0,0,0,0,0,8,16
549,Wh-1,NORTH,SKU-111,2019-09-01,345,204.0,0,0,0,0,0,0,9,17
550,Wh-1,NORTH,SKU-111,2019-10-01,351,345.0,0,1,0,0,0,0,10,18
551,Wh-1,NORTH,SKU-111,2019-11-01,177,351.0,0,0,0,0,0,1,11,19
552,Wh-1,NORTH,SKU-111,2019-12-01,246,177.0,0,0,0,1,0,1,12,20
553,Wh-1,NORTH,SKU-111,2020-01-01,447,246.0,0,0,1,0,0,1,1,21
554,Wh-1,NORTH,SKU-111,2020-02-01,318,447.0,0,0,0,0,0,1,2,22
555,Wh-1,NORTH,SKU-111,2020-03-01,6,318.0,1,0,0,0,0,0,3,23
556,Wh-1,NORTH,SKU-111,2020-04-01,3,6.0,0,0,0,0,1,0,4,24
557,Wh-1,NORTH,SKU-111,2020-05-01,33,3.0,0,0,0,0,1,0,5,25
558,Wh-1,NORTH,SKU-111,2020-06-01,48,33.0,0,0,0,0,1,0,6,26
559,Wh-1,NORTH,SKU-111,2020-07-01,51,48.0,0,0,0,0,0,0,7,27
560,Wh-1,NORTH,SKU-111,2020-08-01,57,51.0,0,0,0,0,0,0,8,28
561,Wh-1,NORTH,SKU-111,2020-09-01,9,57.0,0,0,0,0,0,0,9,29
562,Wh-1,NORTH,SKU-111,2020-10-01,15,9.0,0,1,0,0,0,0,10,30
563,Wh-1,NORTH,SKU-111,2020-11-01,72,15.0,0,0,0,0,0,1,11,31
564,Wh-1,NORTH,SKU-111,2020-12-01,63,72.0,0,0,0,1,0,1,12,32
565,Wh-1,NORTH,SKU-111,2021-01-01,177,63.0,0,0,1,0,0,1,1,33
566,Wh-1,NORTH,SKU-111,2021-02-01,444,177.0,0,0,0,0,0,1,2,34
567,Wh-1,NORTH,SKU-111,2021-03-01,129,444.0,1,0,0,0,0,0,3,35
568,Wh-1,NORTH,SKU-111,2021-04-01,57,129.0,0,0,0,0,1,0,4,36
569,Wh-1,NORTH,SKU-111,2021-05-01,3,57.0,0,0,0,0,1,0,5,37
570,Wh-1,NORTH,SKU-112,2018-04-01,6,36.0,0,0,0,0,1,0,4,0
571,Wh-1,NORTH,SKU-112,2018-05-01,86,6.0,0,0,0,0,1,0,5,1
572,Wh-1,NORTH,SKU-112,2018-06-01,16,86.0,0,0,0,0,1,0,6,2
573,Wh-1,NORTH,SKU-112,2018-07-01,6,16.0,0,0,0,0,0,0,7,3
574,Wh-1,NORTH,SKU-112,2018-08-01,6,6.0,0,0,0,0,0,0,8,4
575,Wh-1,NORTH,SKU-112,2018-09-01,28,6.0,0,0,0,0,0,0,9,5
576,Wh-1,NORTH,SKU-112,2018-10-01,6,28.0,0,1,0,0,0,0,10,6
