,item_id,date,Region,p10,p50,p75,p90
24,sku-27,2021-04-01T00:00:00Z,east,-10.35724311,15.63466374,29.31439013,41.6265706
25,sku-27,2021-05-01T00:00:00Z,east,-12.16696098,16.26843097,31.23418103,44.70382292
26,sku-27,2021-06-01T00:00:00Z,east,-14.07060336,16.9021982,33.20340507,47.87499975
27,sku-27,2021-07-01T00:00:00Z,east,-16.08628527,17.53596542,35.23159631,64.47821612
28,sku-314,2021-01-01T00:00:00Z,west,22.22626636,70.07343673,95.25574454,117.9206071
29,sku-314,2021-02-01T00:00:00Z,west,-10.78594451,46.966458,77.36196029,104.7188605
30,sku-314,2021-03-01T00:00:00Z,west,-34.74668828,32.95745364,68.59062752,100.6615956
31,sku-314,2021-04-01T00:00:00Z,west,-4250.719663,1061.687597,3857.645515,6374.094858
32,sku-314,2021-05-01T00:00:00Z,west,-89.75211735,20.83554616,79.038624,131.4232097
33,sku-314,2021-06-01T00:00:00Z,west,-81.12598211,12.68212453,62.05400165,106.4902312
34,sku-314,2021-07-01T00:00:00Z,west,-96.57204952,9.854895763,65.86815787,116.281841
35,sku-8,2021-01-01T00:00:00Z,west,-3.290008545,138.6061096,215.3734131,295.7758789
36,sku-8,2021-02-01T00:00:00Z,west,-15.16897583,121.4325256,188.9144897,273.5951233
37,sku-8,2021-03-01T00:00:00Z,west,-24.34497833,88.69274902,144.1891022,223.9923096
38,sku-8,2021-04-01T00:00:00Z,west,-2.878211975,104.3887711,157.2140198,243.934845
39,sku-8,2021-05-01T00:00:00Z,west,-58.00904846,86.85434723,150.0189362,221.5018768
40,sku-8,2021-06-01T00:00:00Z,west,-14.59732819,111.6500702,149.7683563,240.6227722
41,sku-8,2021-07-01T00:00:00Z,west,10.01073456,112.916687,142.1704102,187.7834167
0,sku-123,2021-01-01T00:00:00Z,north,-56.69212848,23.80686388,66.174059,104.3058562
1,sku-123,2021-02-01T00:00:00Z,north,-70.61753028,23.80686388,73.50309752,118.231258
2,sku-123,2021-03-01T00:00:00Z,north,-82.73778214,23.80686388,79.88207271,130.3515099
3,sku-123,2021-04-01T00:00:00Z,north,-93.61339817,23.80686388,85.60598718,141.2271259
4,sku-123,2021-05-01T00:00:00Z,north,-103.5636697,23.80686388,90.84288622,151.1773975
5,sku-123,2021-06-01T00:00:00Z,north,-112.7909936,23.80686388,95.69929274,160.4047213
6,sku-123,2021-07-01T00:00:00Z,north,-121.4332407,23.80686388,100.2477692,169.0469684
7,sku-154,2021-01-01T00:00:00Z,west,-39.00234222,55.3519516,112.8824005,157.8541565
8,sku-154,2021-02-01T00:00:00Z,west,-54.25267029,73.34236908,127.68293,182.1590576
9,sku-154,2021-03-01T00:00:00Z,west,-40.36349869,49.61880875,96.22925568,137.9353943
10,sku-154,2021-04-01T00:00:00Z,west,-49.22512054,60.18267822,86.44217682,144.3802185
11,sku-154,2021-05-01T00:00:00Z,west,-33.89998627,47.95887375,79.78155518,114.6965637
12,sku-154,2021-06-01T00:00:00Z,west,-15.23905945,41.45347595,73.43929291,112.8291473
13,sku-154,2021-07-01T00:00:00Z,west,-13.98424149,48.6352005,74.37446594,140.3137207
14,sku-171,2021-01-01T00:00:00Z,north,2.234608006,31.00006886,46.13953654,59.76552972
15,sku-171,2021-02-01T00:00:00Z,north,-0.752890161,30.78492397,47.383501,62.3227381
16,sku-171,2021-03-01T00:00:00Z,north,-3.516584317,29.52476617,46.91466513,62.56611665
17,sku-171,2021-04-01T00:00:00Z,north,-5.732121073,31.91061532,51.72225657,69.55335171
18,sku-171,2021-05-01T00:00:00Z,north,-7.898513555,29.12480482,48.61044195,66.1481232
19,sku-171,2021-06-01T00:00:00Z,north,-10.33355115,30.5746511,52.10493037,71.48285334
20,sku-171,2021-07-01T00:00:00Z,north,-10.742336,25.4788715,44.54235194,61.70007901
21,sku-205,2021-01-01T00:00:00Z,north,1.616775513,148.9249268,210.0441284,282.7171631
22,sku-205,2021-02-01T00:00:00Z,north,38.31352234,145.5909424,211.1573792,311.9100952
23,sku-205,2021-03-01T00:00:00Z,north,16.52345276,139.9041138,204.094696,303.3223572
24,sku-205,2021-04-01T00:00:00Z,north,-14.81106567,143.6076965,192.6071014,267.4406433
25,sku-205,2021-05-01T00:00:00Z,north,-52.26013184,118.6879807,154.0343781,238.3166809
26,sku-205,2021-06-01T00:00:00Z,north,-6.32107544,119.3537064,168.1279602,262.217041
27,sku-205,2021-07-01T00:00:00Z,north,-14.13542175,130.8777924,194.7863464,276.6643066
28,sku-246,2021-01-01T00:00:00Z,south,15.00422217,61.63939211,86.18381542,117.598562
29,sku-246,2021-02-01T00:00:00Z,south,-0.854172187,61.63939211,94.53020174,133.4569564
30,sku-246,2021-03-01T00:00:00Z,south,-17.67266201,61.63939211,115.3698932,157.2684462
31,sku-246,2021-04-01T00:00:00Z,south,-36.45617633,61.63939211,125.255791,177.7169605
32,sku-246,2021-05-01T00:00:00Z,south,-58.03363973,70.96339211,142.6061643,224.2694239
33,sku-246,2021-06-01T00:00:00Z,south,-83.25332826,76.29139211,155.8794666,228.8431125
34,sku-246,2021-07-01T00:00:00Z,south,-113.0649791,77.95639211,175.5655516,258.6547633
35,sku-87,2021-01-01T00:00:00Z,east,13,13,13,13
36,sku-87,2021-02-01T00:00:00Z,east,13,13,13,13
37,sku-87,2021-03-01T00:00:00Z,east,13,13,13,13
38,sku-87,2021-04-01T00:00:00Z,east,13,13,13,13
39,sku-87,2021-05-01T00:00:00Z,east,13,13,13,13
40,sku-87,2021-06-01T00:00:00Z,east,13,13,13,13
41,sku-87,2021-07-01T00:00:00Z,east,13,13,13,13
0,sku-180,2021-01-01T00:00:00Z,north,-0.503814697,5.128781319,8.387892723,14.54212761
1,sku-180,2021-02-01T00:00:00Z,north,-0.26540947,5.604207039,9.322647095,13.12154961
2,sku-180,2021-03-01T00:00:00Z,north,1.248814106,5.149216175,7.206225395,10.19943428
3,sku-180,2021-04-01T00:00:00Z,north,1.485872269,5.140923023,7.173959732,8.642515183
4,sku-180,2021-05-01T00:00:00Z,north,2.939237118,5.846269131,7.074420452,10.51576996
5,sku-180,2021-06-01T00:00:00Z,north,3.455800533,5.593073368,6.721879005,8.738556862
6,sku-180,2021-07-01T00:00:00Z,north,2.575806141,5.596999168,6.655373097,9.36469841
7,sku-62,2021-01-01T00:00:00Z,west,-19.9250946,178.7731171,284.4796753,429.5281677
8,sku-62,2021-02-01T00:00:00Z,west,-95.95085144,192.6112366,319.2988281,444.4243164
9,sku-62,2021-03-01T00:00:00Z,west,-18.53326416,154.417511,251.1120911,399.8095703
10,sku-62,2021-04-01T00:00:00Z,west,-42.98510742,150.2588501,227.1208344,320.3808899
11,sku-62,2021-05-01T00:00:00Z,west,-22.66636658,144.3209839,215.6913452,299.6713257
12,sku-62,2021-06-01T00:00:00Z,west,-64.86721039,130.3431091,191.181015,290.6117554
13,sku-62,2021-07-01T00:00:00Z,west,-55.48467255,126.2758636,185.4317932,221.3681641
14,sku-81,2021-01-01T00:00:00Z,west,8.247215271,30.74446106,43.78897476,79.13299561
15,sku-81,2021-02-01T00:00:00Z,west,-0.19364357,33.6974411,46.13707733,61.8842659
16,sku-81,2021-03-01T00:00:00Z,west,4.982704163,26.11527443,40.82762527,64.02713013
17,sku-81,2021-04-01T00:00:00Z,west,3.929857254,32.53573608,47.13156891,78.96760559
18,sku-81,2021-05-01T00:00:00Z,west,-0.068183899,29.92610931,44.37612152,72.10017395
19,sku-81,2021-06-01T00:00:00Z,west,6.098335266,26.47073364,39.03092575,54.3478775
20,sku-81,2021-07-01T00:00:00Z,west,-12.6450119,24.98628998,36.63898087,42.61761475
21,sku-86,2021-01-01T00:00:00Z,west,-34.30402374,84.42752838,127.770134,179.140686
22,sku-86,2021-02-01T00:00:00Z,west,-16.62516022,74.60020447,121.3254242,169.0244446
23,sku-86,2021-03-01T00:00:00Z,west,-43.11156464,51.25600433,109.2629471,177.0004272
24,sku-86,2021-04-01T00:00:00Z,west,-14.9862442,84.4208374,133.890686,190.4176941
25,sku-86,2021-05-01T00:00:00Z,west,-21.97519684,63.90176392,94.995224,131.4443665
26,sku-86,2021-06-01T00:00:00Z,west,-15.19026184,55.93307495,87.51846313,120.2378311
27,sku-86,2021-07-01T00:00:00Z,west,-12.1217804,52.81745148,91.13647461,135.43927
0,sku-126,2021-01-01T00:00:00Z,south,0.022669792,12.02788734,19.45666695,26.53767776
1,sku-126,2021-02-01T00:00:00Z,south,-10.33365822,12.86003494,22.00387001,36.44298935
2,sku-126,2021-03-01T00:00:00Z,south,2.195181847,16.88516998,24.70549202,29.15023804
3,sku-126,2021-04-01T00:00:00Z,south,4.362315178,13.70015717,18.2070179,30.52629471
4,sku-126,2021-05-01T00:00:00Z,south,-5.968877792,12.49778557,17.62784195,28.02606201
5,sku-126,2021-06-01T00:00:00Z,south,1.589618683,11.06831741,16.61020088,21.73849106
6,sku-126,2021-07-01T00:00:00Z,south,-1.702759743,12.1043129,15.40113068,21.34156799
7,sku-228,2021-01-01T00:00:00Z,south,6.452543259,24.40474701,30.03385162,36.9786911
8,sku-228,2021-02-01T00:00:00Z,south,4.181074143,24.6266346,31.91604233,47.06151962
9,sku-228,2021-03-01T00:00:00Z,south,6.310730457,21.44269753,25.59125328,36.17818069
10,sku-228,2021-04-01T00:00:00Z,south,-0.87918663,19.94940567,26.38266945,36.39260864
11,sku-228,2021-05-01T00:00:00Z,south,5.58092308,19.8155632,26.38838959,33.03162384
12,sku-228,2021-06-01T00:00:00Z,south,8.278683662,19.10500145,27.15483856,36.67737579
13,sku-228,2021-07-01T00:00:00Z,south,3.919600487,18.7352066,24.55564308,32.58821487
14,sku-392,2021-01-01T00:00:00Z,east,9,9,9,9
15,sku-392,2021-02-01T00:00:00Z,east,9,9,9,9
16,sku-392,2021-03-01T00:00:00Z,east,9,9,9,9
17,sku-392,2021-04-01T00:00:00Z,east,9,9,9,9
18,sku-392,2021-05-01T00:00:00Z,east,9,9,9,9
19,sku-392,2021-06-01T00:00:00Z,east,9,9,9,9
20,sku-392,2021-07-01T00:00:00Z,east,9,9,9,9
21,sku-57,2021-01-01T00:00:00Z,west,-21.33561707,83.23433685,139.2904968,193.133255
22,sku-57,2021-02-01T00:00:00Z,west,-65.99908447,74.37758636,118.1565247,176.521759
23,sku-57,2021-03-01T00:00:00Z,west,-15.83201218,72.47473145,118.0884857,196.2471619
24,sku-57,2021-04-01T00:00:00Z,west,-25.39366913,63.09297943,98.05474854,147.6241455
25,sku-57,2021-05-01T00:00:00Z,west,-60.36434555,52.787323,97.38354492,152.0760651
26,sku-57,2021-06-01T00:00:00Z,west,-31.92380905,55.61068344,84.04736328,132.2030945
27,sku-57,2021-07-01T00:00:00Z,west,-17.3427372,48.10321045,66.78675079,100.4685287
28,sku-59,2021-01-01T00:00:00Z,north,-7.305679321,203.4321136,322.078186,427.7581177
29,sku-59,2021-02-01T00:00:00Z,north,45.05352783,271.8056641,356.9328918,531.4771729
30,sku-59,2021-03-01T00:00:00Z,north,-5.342376709,274.4319153,384.26297,493.1741333
31,sku-59,2021-04-01T00:00:00Z,north,-77.99214172,228.9072571,352.5259399,489.647583
32,sku-59,2021-05-01T00:00:00Z,north,68.235672,210.286438,280.2862549,428.7661133
33,sku-59,2021-06-01T00:00:00Z,north,-5.462799072,200.2598877,332.9121704,413.094635
34,sku-59,2021-07-01T00:00:00Z,north,13.11425781,223.5104523,338.9610901,429.7028503
35,sku-84,2021-01-01T00:00:00Z,east,-0.344677636,2.648224656,4.223410528,5.641126949
36,sku-84,2021-02-01T00:00:00Z,east,-6.787818227,-1.509758789,1.268121624,3.76830065
37,sku-84,2021-03-01T00:00:00Z,east,-13.00626033,-3.544100419,1.435901983,5.918059493
38,sku-84,2021-04-01T00:00:00Z,east,-21.04849119,-6.583326898,1.029792476,7.881837398
39,sku-84,2021-05-01T00:00:00Z,east,-31.40990561,-9.622553377,1.84428585,13.49679885
40,sku-84,2021-06-01T00:00:00Z,east,-44.92424413,-12.66177986,4.318185724,20.93268442
41,sku-84,2021-07-01T00:00:00Z,east,-62.7103271,-15.70100633,10.37233523,32.64031443
0,sku-178,2021-01-01T00:00:00Z,north,11,11,11,11
1,sku-178,2021-02-01T00:00:00Z,north,11,11,11,11
2,sku-178,2021-03-01T00:00:00Z,north,11,11,11,11
3,sku-178,2021-04-01T00:00:00Z,north,11,11,11,11
4,sku-178,2021-05-01T00:00:00Z,north,11,11,11,11
5,sku-178,2021-06-01T00:00:00Z,north,11,11,11,11
6,sku-178,2021-07-01T00:00:00Z,north,11,11,11,11
7,sku-271,2021-01-01T00:00:00Z,east,-2.742808342,11.86357498,20.17799568,33.68389893
8,sku-271,2021-02-01T00:00:00Z,east,-12.61942291,13.92859077,21.27254677,26.8993206
9,sku-271,2021-03-01T00:00:00Z,east,-7.592416763,18.37207603,29.77823067,38.63632965
10,sku-271,2021-04-01T00:00:00Z,east,-3.150655747,17.48844147,29.78327179,43.83262634
11,sku-271,2021-05-01T00:00:00Z,east,-3.651126862,21.89639473,30.42608261,51.5620079
12,sku-271,2021-06-01T00:00:00Z,east,-1.42209053,23.87261772,33.88032913,42.29553223
13,sku-271,2021-07-01T00:00:00Z,east,1.614810944,19.71204185,32.60045624,43.94977951
14,sku-301,2021-01-01T00:00:00Z,west,-11.3558054,15.00259686,30.21411133,55.28361511
15,sku-301,2021-02-01T00:00:00Z,west,-14.9846468,16.78609657,31.93144608,50.79137421
16,sku-301,2021-03-01T00:00:00Z,west,-2.082777977,16.35898209,27.15129089,38.42285156
17,sku-301,2021-04-01T00:00:00Z,west,-3.379348755,12.87469769,21.25388336,36.50711823
18,sku-301,2021-05-01T00:00:00Z,west,-6.82780838,13.58930302,19.66921997,33.24349976
19,sku-301,2021-06-01T00:00:00Z,west,-4.578116417,12.32345676,22.04514503,30.38285065
20,sku-301,2021-07-01T00:00:00Z,west,-7.072678566,13.40719986,20.67918205,31.0316124
21,sku-48,2021-01-01T00:00:00Z,north,17.53518295,57.06984329,89.42144012,120.7829437
22,sku-48,2021-02-01T00:00:00Z,north,8.299877167,53.3151207,75.92575073,104.7481537
23,sku-48,2021-03-01T00:00:00Z,north,-14.58541489,40.68619919,75.46240997,116.6241684
24,sku-48,2021-04-01T00:00:00Z,north,5.34859848,52.12205124,92.29666901,142.9242249
25,sku-48,2021-05-01T00:00:00Z,north,-1.897796631,61.43104935,83.08636475,107.4534912
26,sku-48,2021-06-01T00:00:00Z,north,-2.091709137,47.25566864,70.7434082,96.36891174
27,sku-48,2021-07-01T00:00:00Z,north,-18.25511551,46.05087662,75.75744629,105.406311
28,sku-78,2021-01-01T00:00:00Z,east,-79.99743652,202.6002808,304.4617615,445.4983521
29,sku-78,2021-02-01T00:00:00Z,east,-95.05632019,159.4462585,288.8884277,399.3182373
30,sku-78,2021-03-01T00:00:00Z,east,-114.5624542,152.8842316,283.2428894,478.088623
31,sku-78,2021-04-01T00:00:00Z,east,-151.887558,91.67500305,213.8866119,390.9799805
32,sku-78,2021-05-01T00:00:00Z,east,11.49385071,182.7071686,269.9276733,434.100708
33,sku-78,2021-06-01T00:00:00Z,east,17.56193542,260.3171387,386.1255493,582.4223633
34,sku-78,2021-07-01T00:00:00Z,east,29.75546265,249.2720947,348.6865845,435.5969238
0,sku-111,2021-01-01T00:00:00Z,east,0.417972565,44.09729385,62.72954559,82.20875549
1,sku-111,2021-02-01T00:00:00Z,east,3.951416016,36.54103088,62.02053833,84.22286224
2,sku-111,2021-03-01T00:00:00Z,east,-32.45798492,35.22270584,70.93913269,98.14820862
3,sku-111,2021-04-01T00:00:00Z,east,-5.172615051,45.16556168,68.73453522,106.0536346
4,sku-111,2021-05-01T00:00:00Z,east,-17.50291443,42.48648453,66.8299408,86.30241394
5,sku-111,2021-06-01T00:00:00Z,east,-6.484096527,43.77287674,64.96588898,109.9944153
6,sku-111,2021-07-01T00:00:00Z,east,-3.608524323,40.0336647,58.33129883,82.32841492
7,sku-117,2021-01-01T00:00:00Z,east,8.231898308,17.34553719,22.52136612,37.20333862
8,sku-117,2021-02-01T00:00:00Z,east,5.69807148,17.0973053,22.16078949,31.56198883
9,sku-117,2021-03-01T00:00:00Z,east,4.447589874,17.23350334,24.35435677,32.87131882
10,sku-117,2021-04-01T00:00:00Z,east,0.564609528,16.68544579,24.00337601,34.44720459
11,sku-117,2021-05-01T00:00:00Z,east,7.695557594,18.22591782,24.62532616,35.31677246
12,sku-117,2021-06-01T00:00:00Z,east,5.913721085,17.19824982,23.70972061,42.05385208
13,sku-117,2021-07-01T00:00:00Z,east,-1.708204269,15.64332294,26.35323334,34.33502197
14,sku-185,2021-01-01T00:00:00Z,west,-101.0746002,164.6389465,259.3956604,399.0570068
15,sku-185,2021-02-01T00:00:00Z,west,-94.10990906,139.7657471,244.6101379,372.5419922
16,sku-185,2021-03-01T00:00:00Z,west,-114.4492035,66.48852539,165.0218658,277.949707
17,sku-185,2021-04-01T00:00:00Z,west,-35.67832184,144.9765167,210.1516418,297.3247375
18,sku-185,2021-05-01T00:00:00Z,west,27.41265869,157.2171631,203.6395569,305.1750183
19,sku-185,2021-06-01T00:00:00Z,west,45.50532532,154.7738037,236.4494019,290.8847961
20,sku-185,2021-07-01T00:00:00Z,west,26.17583466,136.6500549,206.7021332,283.042572
21,sku-268,2021-01-01T00:00:00Z,south,238.6939697,497.9411621,683.1273193,819.6953125
22,sku-268,2021-02-01T00:00:00Z,south,92.71478271,458.1181335,628.8157959,962.0936279
23,sku-268,2021-03-01T00:00:00Z,south,-11.50088501,330.1876831,534.1085205,759.2127075
24,sku-268,2021-04-01T00:00:00Z,south,21.63717651,392.4341736,603.0836182,834.2930908
25,sku-268,2021-05-01T00:00:00Z,south,49.84799194,400.6065369,563.8104248,745.4547119
26,sku-268,2021-06-01T00:00:00Z,south,3.153717041,367.9838562,541.8814697,722.7679443
27,sku-268,2021-07-01T00:00:00Z,south,93.85140991,450.526062,533.5425415,652.6387939
28,sku-369,2021-01-01T00:00:00Z,west,19,19,19,19
29,sku-369,2021-02-01T00:00:00Z,west,19,19,19,19
30,sku-369,2021-03-01T00:00:00Z,west,19,19,19,19
31,sku-369,2021-04-01T00:00:00Z,west,19,19,19,19
32,sku-369,2021-05-01T00:00:00Z,west,19,19,19,19
33,sku-369,2021-06-01T00:00:00Z,west,19,19,19,19
34,sku-369,2021-07-01T00:00:00Z,west,19,19,19,19
0,sku-119,2021-01-01T00:00:00Z,east,2.857452393,81.44561005,108.2013474,171.3071136
1,sku-119,2021-02-01T00:00:00Z,east,-18.81142426,85.60373688,137.0756683,246.2841339
2,sku-119,2021-03-01T00:00:00Z,east,-41.43952942,91.01192474,136.6444092,187.3423767
3,sku-119,2021-04-01T00:00:00Z,east,-19.81031036,58.76261139,96.80079651,162.8361511
4,sku-119,2021-05-01T00:00:00Z,east,-38.67668533,51.09844971,100.7969284,163.959259
5,sku-119,2021-06-01T00:00:00Z,east,-50.56127167,92.94869995,149.0808868,196.7182922
6,sku-119,2021-07-01T00:00:00Z,east,16.8198204,81.80818939,115.6800385,176.2793274
7,sku-128,2021-01-01T00:00:00Z,west,-3.308179855,22.2197113,34.87063599,57.33491135
8,sku-128,2021-02-01T00:00:00Z,west,-6.261814117,18.62206459,29.13689423,42.76208496
9,sku-128,2021-03-01T00:00:00Z,west,-16.98214531,14.42246342,28.89806366,43.03943634
10,sku-128,2021-04-01T00:00:00Z,west,-18.41746902,19.82645416,37.16608429,56.02854919
11,sku-128,2021-05-01T00:00:00Z,west,-3.893692017,21.45762253,38.76530075,55.51152802
12,sku-128,2021-06-01T00:00:00Z,west,-6.999130249,21.56954193,33.04714584,47.78582001
13,sku-128,2021-07-01T00:00:00Z,west,-20.6051178,19.92572021,32.5983963,45.21718216
14,sku-269,2021-01-01T00:00:00Z,west,0.198383331,43.85319901,80.28235626,116.7940521
15,sku-269,2021-02-01T00:00:00Z,west,-15.2479744,50.38723755,80.01628113,128.8566284
16,sku-269,2021-03-01T00:00:00Z,west,-60.91761017,28.71147156,66.09523773,104.0728302
17,sku-269,2021-04-01T00:00:00Z,west,-10.96560669,35.65404892,70.87358856,143.2753448
18,sku-269,2021-05-01T00:00:00Z,west,-26.8614769,35.0843277,64.31375885,106.0838852
19,sku-269,2021-06-01T00:00:00Z,west,-8.318431854,42.33670425,75.30877686,126.5502014
20,sku-269,2021-07-01T00:00:00Z,west,-13.55424118,44.02005768,64.82928467,98.96396637
21,sku-65,2021-01-01T00:00:00Z,north,7.125492096,44.085289,62.03926849,87.56910706
22,sku-65,2021-02-01T00:00:00Z,north,15.92212296,43.65740967,61.31118774,90.0790863
23,sku-65,2021-03-01T00:00:00Z,north,-19.69274902,27.58102798,49.80175781,74.01290894
24,sku-65,2021-04-01T00:00:00Z,north,-9.080410004,37.10743332,60.58005524,84.60140991
25,sku-65,2021-05-01T00:00:00Z,north,-7.684951782,43.69892883,62.95751953,93.0273819
26,sku-65,2021-06-01T00:00:00Z,north,-9.787044525,39.04352188,56.30200195,100.4275513
27,sku-65,2021-07-01T00:00:00Z,north,-3.460552216,41.98803711,59.64376068,86.53375244
0,sku-135,2021-01-01T00:00:00Z,north,-69.83325195,236.6166687,317.1529541,431.3067017
1,sku-135,2021-02-01T00:00:00Z,north,-155.3552094,238.2025299,366.4865723,494.0917358
2,sku-135,2021-03-01T00:00:00Z,north,-106.7212372,201.5560455,304.3652649,460.9382935
3,sku-135,2021-04-01T00:00:00Z,north,-51.10812378,192.9268341,267.6908875,316.0496826
4,sku-135,2021-05-01T00:00:00Z,north,28.97987366,255.0636292,344.5823975,491.3058777
5,sku-135,2021-06-01T00:00:00Z,north,31.13204956,249.7176971,330.0411377,483.7093201
6,sku-135,2021-07-01T00:00:00Z,north,-36.75082397,203.0788727,301.2932129,430.7333984
7,sku-144,2021-01-01T00:00:00Z,east,-7.56022644,73.36313629,99.30329895,135.6278076
8,sku-144,2021-02-01T00:00:00Z,east,-25.19015503,57.1759758,84.36569214,139.1838379
9,sku-144,2021-03-01T00:00:00Z,east,-61.26549912,22.87405205,70.60067749,131.5362091
10,sku-144,2021-04-01T00:00:00Z,east,-20.44380951,44.51502609,92.1623764,158.2481384
11,sku-144,2021-05-01T00:00:00Z,east,-33.96520615,45.68857574,93.57840729,139.9068451
12,sku-144,2021-06-01T00:00:00Z,east,20.73258972,60.99147415,90.25431061,136.8896179
13,sku-144,2021-07-01T00:00:00Z,east,16.67602158,63.07721329,88.8372345,111.8834686
14,sku-194,2021-01-01T00:00:00Z,south,9.496696472,85.92411041,132.2775269,194.2339783
15,sku-194,2021-02-01T00:00:00Z,south,8.238883972,73.58026886,97.83190918,146.9159698
16,sku-194,2021-03-01T00:00:00Z,south,-12.09994888,61.02669907,88.98699951,119.3680267
17,sku-194,2021-04-01T00:00:00Z,south,-15.20513535,66.09812164,98.13691711,143.1400757
18,sku-194,2021-05-01T00:00:00Z,south,-17.20330811,62.14504623,100.243576,182.9764709
19,sku-194,2021-06-01T00:00:00Z,south,-22.36526489,55.30328369,89.85134125,122.5051117
20,sku-194,2021-07-01T00:00:00Z,south,-29.93566513,68.10527802,113.3109283,181.7864075
21,sku-199,2021-01-01T00:00:00Z,east,65.59098816,230.8968964,316.2817383,406.6036682
22,sku-199,2021-02-01T00:00:00Z,east,-58.20611572,224.6938477,326.9168091,448.5655518
