,Unnamed: 0,Unnamed: 0.1,Warehouse id,Region,item_id,date,sales,pred,
3817,2485,2485,Wh-4,SOUTH,SKU-163,01/01/21,17,2.854470224,-14.14552978
3818,2490,2490,Wh-4,SOUTH,SKU-164,01/01/21,11,-0.869377617,-11.86937762
3819,2495,2495,Wh-4,SOUTH,SKU-165,01/01/21,54,6.755401938,-47.24459806
3820,2500,2500,Wh-4,SOUTH,SKU-166,01/01/21,45,5.666765166,-39.33323483
3821,2505,2505,Wh-4,SOUTH,SKU-167,01/01/21,19,19.92761763,0.927617627
3804,2420,2420,Wh-4,SOUTH,SKU-149,01/01/21,127,7.383950264,-119.6160497
3823,2515,2515,Wh-4,SOUTH,SKU-17,01/01/21,274,15.36313881,-258.6368612
3803,2415,2415,Wh-4,SOUTH,SKU-148,01/01/21,115,-8.149095914,-123.1490959
3801,2405,2405,Wh-4,SOUTH,SKU-144,01/01/21,58,50.90984191,-7.090158085
3784,2320,2320,Wh-4,SOUTH,SKU-121,01/01/21,260,61.45810395,-198.5418961
3785,2325,2325,Wh-4,SOUTH,SKU-122,01/01/21,219,8.848807414,-210.1511926
3786,2330,2330,Wh-4,SOUTH,SKU-123,01/01/21,104,-112.7549615,-216.7549615
3787,2335,2335,Wh-4,SOUTH,SKU-124,01/01/21,4567,123.7004706,-4443.299529
3788,2340,2340,Wh-4,SOUTH,SKU-126,01/01/21,31,4.590109546,-26.40989045
3789,2345,2345,Wh-4,SOUTH,SKU-127,01/01/21,226,13.59515444,-212.4048456
3790,2350,2350,Wh-4,SOUTH,SKU-128,01/01/21,2,54.10147315,52.10147315
3791,2355,2355,Wh-4,SOUTH,SKU-129,01/01/21,1538,129.8906277,-1408.109372
3792,2360,2360,Wh-4,SOUTH,SKU-13,01/01/21,762,72.64687515,-689.3531249
3793,2365,2365,Wh-4,SOUTH,SKU-131,01/01/21,22,29.93335032,7.933350322
3794,2370,2370,Wh-4,SOUTH,SKU-132,01/01/21,2348,107.5103707,-2240.489629
3795,2375,2375,Wh-4,SOUTH,SKU-133,01/01/21,3556,234.4161221,-3321.583878
3796,2380,2380,Wh-4,SOUTH,SKU-134,01/01/21,326,22.47104007,-303.5289599
3797,2385,2385,Wh-4,SOUTH,SKU-136,01/01/21,2,22.85300978,20.85300978
3798,2390,2390,Wh-4,SOUTH,SKU-137,01/01/21,216,99.10056408,-116.8994359
3799,2395,2395,Wh-4,SOUTH,SKU-140,01/01/21,1549,87.7428302,-1461.25717
3800,2400,2400,Wh-4,SOUTH,SKU-141,01/01/21,216,11.82308916,-204.1769108
3802,2410,2410,Wh-4,SOUTH,SKU-147,01/01/21,174,82.56542323,-91.43457677
1299,670,670,Wh-2,EAST,SKU-321,01/01/21,42,16.10456341,-25.89543659
1300,675,675,Wh-2,EAST,SKU-322,01/01/21,67,0.315590872,-66.68440913
1301,680,680,Wh-2,EAST,SKU-328,01/01/21,67,7.883339328,-59.11666067
2331,4185,4185,Wh-3,WEST,SKU-234,01/01/21,22,3.567369114,-18.43263089
2332,4190,4190,Wh-3,WEST,SKU-236,01/01/21,96,9.137802563,-86.86219744
2333,4195,4195,Wh-3,WEST,SKU-237,01/01/21,51,52.14321751,1.143217509
2334,4200,4200,Wh-3,WEST,SKU-239,01/01/21,17,30.33737266,13.33737266
2335,4205,4205,Wh-3,WEST,SKU-24,01/01/21,148,7.612315907,-140.3876841
2336,4210,4210,Wh-3,WEST,SKU-240,01/01/21,308,28.34269107,-279.6573089
2337,4215,4215,Wh-3,WEST,SKU-241,01/01/21,55,-9.878503413,-64.87850341
2330,4180,4180,Wh-3,WEST,SKU-233,01/01/21,164,3.579350266,-160.4206497
2338,4220,4220,Wh-3,WEST,SKU-243,01/01/21,179,8.358766086,-170.6412339
2340,4230,4230,Wh-3,WEST,SKU-25,01/01/21,114,4.219879745,-109.7801203
2341,4235,4235,Wh-3,WEST,SKU-250,01/01/21,170,7.871358175,-162.1286418
2342,4240,4240,Wh-3,WEST,SKU-251,01/01/21,296,15.11704269,-280.8829573
2343,4245,4245,Wh-3,WEST,SKU-252,01/01/21,80,7.519582598,-72.4804174
2344,4250,4250,Wh-3,WEST,SKU-253,01/01/21,11,3.110155332,-7.889844668
2345,4255,4255,Wh-3,WEST,SKU-254,01/01/21,36,0.814979935,-35.18502006
2346,4260,4260,Wh-3,WEST,SKU-255,01/01/21,1171,56.43472262,-1114.565277
2339,4225,4225,Wh-3,WEST,SKU-244,01/01/21,47,2.604775692,-44.39522431
2329,4175,4175,Wh-3,WEST,SKU-232,01/01/21,77,2.409237595,-74.59076241
2328,4170,4170,Wh-3,WEST,SKU-231,01/01/21,96,5.56468412,-90.43531588
2327,4165,4165,Wh-3,WEST,SKU-230,01/01/21,174,23.19137702,-150.808623
2310,4080,4080,Wh-3,WEST,SKU-211,01/01/21,883,38.70665211,-844.2933479
2311,4085,4085,Wh-3,WEST,SKU-214,01/01/21,62,8.45533905,-53.54466095
2312,4090,4090,Wh-3,WEST,SKU-215,01/01/21,108,3.449949756,-104.5500502
2313,4095,4095,Wh-3,WEST,SKU-217,01/01/21,53,2.207708921,-50.79229108
2314,4100,4100,Wh-3,WEST,SKU-218,01/01/21,13,1.172987336,-11.82701266
2315,4105,4105,Wh-3,WEST,SKU-219,01/01/21,2,1.115956237,-0.884043763
2316,4110,4110,Wh-3,WEST,SKU-22,01/01/21,31,-5.188946238,-36.18894624
2317,4115,4115,Wh-3,WEST,SKU-220,01/01/21,35,-4.488028501,-39.4880285
2318,4120,4120,Wh-3,WEST,SKU-221,01/01/21,13,0.992546303,-12.0074537
2319,4125,4125,Wh-3,WEST,SKU-222,01/01/21,733,27.86750556,-705.1324944
2320,4130,4130,Wh-3,WEST,SKU-223,01/01/21,41,79.96712061,38.96712061
2321,4135,4135,Wh-3,WEST,SKU-224,01/01/21,49,1.71143577,-47.28856423
2322,4140,4140,Wh-3,WEST,SKU-225,01/01/21,143,96.57083183,-46.42916817
2323,4145,4145,Wh-3,WEST,SKU-226,01/01/21,6,5.853438022,-0.146561978
2324,4150,4150,Wh-3,WEST,SKU-227,01/01/21,331,7.838289381,-323.1617106
2325,4155,4155,Wh-3,WEST,SKU-229,01/01/21,41,20.44521967,-20.55478033
2326,4160,4160,Wh-3,WEST,SKU-23,01/01/21,142,12.84918676,-129.1508132
2347,4265,4265,Wh-3,WEST,SKU-256,01/01/21,899,38.61369786,-860.3863021
2348,4270,4270,Wh-3,WEST,SKU-257,01/01/21,340,41.51633394,-298.4836661
2349,4275,4275,Wh-3,WEST,SKU-258,01/01/21,656,-60.67357969,-716.6735797
2350,4280,4280,Wh-3,WEST,SKU-259,01/01/21,163,19.34578767,-143.6542123
2372,4390,4390,Wh-3,WEST,SKU-28,01/01/21,87,4.045429289,-82.95457071
2373,4395,4395,Wh-3,WEST,SKU-280,01/01/21,55,3.813947734,-51.18605227
2374,4400,4400,Wh-3,WEST,SKU-281,01/01/21,25,3.437968604,-21.5620314
2375,4405,4405,Wh-3,WEST,SKU-282,01/01/21,170,15.61691425,-154.3830858
2376,4410,4410,Wh-3,WEST,SKU-283,01/01/21,91,0.474944263,-90.52505574
2377,4415,4415,Wh-3,WEST,SKU-284,01/01/21,23,34.0653014,11.0653014
2378,4420,4420,Wh-3,WEST,SKU-285,01/01/21,11,3.856123015,-7.143876985
2379,4425,4425,Wh-3,WEST,SKU-289,01/01/21,71,14.21843593,-56.78156407
2380,4430,4430,Wh-3,WEST,SKU-29,01/01/21,103,8.635297587,-94.36470241
2381,4435,4435,Wh-3,WEST,SKU-290,01/01/21,70,8.869895055,-61.13010495
2382,4440,4440,Wh-3,WEST,SKU-291,01/01/21,52,6.268235275,-45.73176473
2383,4445,4445,Wh-3,WEST,SKU-292,01/01/21,138,16.98495719,-121.0150428
2384,4450,4450,Wh-3,WEST,SKU-293,01/01/21,76,4.601849451,-71.39815055
2385,4455,4455,Wh-3,WEST,SKU-297,01/01/21,20,0.439000805,-19.56099919
2386,4460,4460,Wh-3,WEST,SKU-299,01/01/21,420,3.467680238,-416.5323198
2387,4465,4465,Wh-3,WEST,SKU-3,01/01/21,20,26.41296113,6.412961135
2388,4470,4470,Wh-3,WEST,SKU-30,01/01/21,540,20.70544787,-519.2945521
2371,4385,4385,Wh-3,WEST,SKU-279,01/01/21,5,2.703982073,-2.296017927
2309,4075,4075,Wh-3,WEST,SKU-210,01/01/21,260,20.3450483,-239.6549517
2370,4380,4380,Wh-3,WEST,SKU-278,01/01/21,105,11.14997339,-93.85002661
2368,4370,4370,Wh-3,WEST,SKU-275,01/01/21,56,10.18163064,-45.81836936
2351,4285,4285,Wh-3,WEST,SKU-26,01/01/21,225,15.6492593,-209.3507407
2352,4290,4290,Wh-3,WEST,SKU-260,01/01/21,155,5.741767994,-149.258232
2353,4295,4295,Wh-3,WEST,SKU-261,01/01/21,734,42.2275644,-691.7724356
2354,4300,4300,Wh-3,WEST,SKU-262,01/01/21,77,6.776248331,-70.22375167
2355,4305,4305,Wh-3,WEST,SKU-263,01/01/21,345,28.4625026,-316.5374974
2356,4310,4310,Wh-3,WEST,SKU-264,01/01/21,3350,209.4488604,-3140.55114
2357,4315,4315,Wh-3,WEST,SKU-265,01/01/21,79,18.90463595,-60.09536405
2358,4320,4320,Wh-3,WEST,SKU-266,01/01/21,171,43.04063466,-127.9593653
2359,4325,4325,Wh-3,WEST,SKU-267,01/01/21,270,22.741581,-247.258419
2360,4330,4330,Wh-3,WEST,SKU-268,01/01/21,1911,239.8732171,-1671.126783
2361,4335,4335,Wh-3,WEST,SKU-269,01/01/21,57,40.67069768,-16.32930232
2362,4340,4340,Wh-3,WEST,SKU-27,01/01/21,272,21.46627137,-250.5337286
2363,4345,4345,Wh-3,WEST,SKU-270,01/01/21,124,5.982356037,-118.017644
2364,4350,4350,Wh-3,WEST,SKU-271,01/01/21,3892,105.5487579,-3786.451242
2365,4355,4355,Wh-3,WEST,SKU-272,01/01/21,197,20.18593615,-176.8140638
2366,4360,4360,Wh-3,WEST,SKU-273,01/01/21,21,-9.066156894,-30.06615689
2367,4365,4365,Wh-3,WEST,SKU-274,01/01/21,44,19.33189685,-24.66810315
2369,4375,4375,Wh-3,WEST,SKU-277,01/01/21,58,4.725259385,-53.27474061
2389,4475,4475,Wh-3,WEST,SKU-300,01/01/21,6,4.884854024,-1.115145976
2308,4070,4070,Wh-3,WEST,SKU-21,01/01/21,225,19.81522386,-205.1847761
2306,4060,4060,Wh-3,WEST,SKU-208,01/01/21,11,0.436126141,-10.56387386
2248,3770,3770,Wh-3,WEST,SKU-152,01/01/21,36,28.9666963,-7.033303696
2249,3775,3775,Wh-3,WEST,SKU-154,01/01/21,314,6.969153012,-307.030847
2250,3780,3780,Wh-3,WEST,SKU-155,01/01/21,83,4.409427266,-78.59057273
2251,3785,3785,Wh-3,WEST,SKU-156,01/01/21,103,4.099585723,-98.90041428
2252,3790,3790,Wh-3,WEST,SKU-157,01/01/21,148,3.636381365,-144.3636186
2253,3795,3795,Wh-3,WEST,SKU-158,01/01/21,112,4.310220885,-107.6897791
2254,3800,3800,Wh-3,WEST,SKU-159,01/01/21,45,3.10703942,-41.89296058
2247,3765,3765,Wh-3,WEST,SKU-151,01/01/21,853,32.06533267,-820.9346673
2255,3805,3805,Wh-3,WEST,SKU-160,01/01/21,622,19.85140856,-602.1485914
2257,3815,3815,Wh-3,WEST,SKU-162,01/01/21,7,-0.989671639,-7.989671639
2258,3820,3820,Wh-3,WEST,SKU-163,01/01/21,6,114.9411002,108.9411002
2259,3825,3825,Wh-3,WEST,SKU-164,01/01/21,5,11.86647068,6.866470684
2260,3830,3830,Wh-3,WEST,SKU-165,01/01/21,118,7.405037905,-110.5949621
2261,3835,3835,Wh-3,WEST,SKU-166,01/01/21,218,1.569812859,-216.4301871
2262,3840,3840,Wh-3,WEST,SKU-167,01/01/21,185,10.75913844,-174.2408616
2263,3845,3845,Wh-3,WEST,SKU-168,01/01/21,59,-1.347920287,-60.34792029
2256,3810,3810,Wh-3,WEST,SKU-161,01/01/21,507,53.50742079,-453.4925792
2246,3760,3760,Wh-3,WEST,SKU-150,01/01/21,261,15.98330439,-245.0166956
2245,3755,3755,Wh-3,WEST,SKU-149,01/01/21,244,14.75328596,-229.246714
2244,3750,3750,Wh-3,WEST,SKU-148,01/01/21,80,6.178135382,-73.82186462
2227,3665,3665,Wh-3,WEST,SKU-123,01/01/21,67,87.4505185,20.4505185
2228,3670,3670,Wh-3,WEST,SKU-124,01/01/21,108,35.14985727,-72.85014273
2229,3675,3675,Wh-3,WEST,SKU-126,01/01/21,96,-2.659173374,-98.65917337
2230,3680,3680,Wh-3,WEST,SKU-127,01/01/21,165,4.262055027,-160.737945
2231,3685,3685,Wh-3,WEST,SKU-128,01/01/21,16,2.14756191,-13.85243809
2232,3690,3690,Wh-3,WEST,SKU-13,01/01/21,770,94.07408715,-675.9259129
2233,3695,3695,Wh-3,WEST,SKU-132,01/01/21,1057,28.77833472,-1028.221665
2234,3700,3700,Wh-3,WEST,SKU-133,01/01/21,620,27.14501769,-592.8549823
2235,3705,3705,Wh-3,WEST,SKU-134,01/01/21,255,23.84555608,-231.1544439
2236,3710,3710,Wh-3,WEST,SKU-137,01/01/21,82,20.28154413,-61.71845587
2237,3715,3715,Wh-3,WEST,SKU-139,01/01/21,223,6.638465076,-216.3615349
2238,3720,3720,Wh-3,WEST,SKU-140,01/01/21,30,10.60840904,-19.39159096
2239,3725,3725,Wh-3,WEST,SKU-141,01/01/21,24,5.230397777,-18.76960222
2240,3730,3730,Wh-3,WEST,SKU-144,01/01/21,60,5.85032211,-54.14967789
2241,3735,3735,Wh-3,WEST,SKU-145,01/01/21,98,4.58076181,-93.41923819
2242,3740,3740,Wh-3,WEST,SKU-146,01/01/21,257,234.1528795,-22.84712049
2243,3745,3745,Wh-3,WEST,SKU-147,01/01/21,171,5.762855635,-165.2371444
2264,3850,3850,Wh-3,WEST,SKU-169,01/01/21,194,174.0783168,-19.92168316
2265,3855,3855,Wh-3,WEST,SKU-17,01/01/21,344,9.57895429,-334.4210457
2266,3860,3860,Wh-3,WEST,SKU-170,01/01/21,482,28.82722432,-453.1727757
2267,3865,3865,Wh-3,WEST,SKU-171,01/01/21,99,4.74035645,-94.25964355
2289,3975,3975,Wh-3,WEST,SKU-193,01/01/21,107,4.67110295,-102.328897
2290,3980,3980,Wh-3,WEST,SKU-194,01/01/21,496,15.94424502,-480.055755
2291,3985,3985,Wh-3,WEST,SKU-195,01/01/21,27,-1.543217137,-28.54321714
2292,3990,3990,Wh-3,WEST,SKU-196,01/01/21,63,1.88876089,-61.11123911
2293,3995,3995,Wh-3,WEST,SKU-197,01/01/21,163,30.1308184,-132.8691816
2294,4000,4000,Wh-3,WEST,SKU-198,01/01/21,517,46.19583994,-470.8041601
2295,4005,4005,Wh-3,WEST,SKU-199,01/01/21,1282,103.9842119,-1178.015788
2296,4010,4010,Wh-3,WEST,SKU-2,01/01/21,43,38.69087191,-4.309128089
2297,4015,4015,Wh-3,WEST,SKU-20,01/01/21,29,3.988156942,-25.01184306
2298,4020,4020,Wh-3,WEST,SKU-200,01/01/21,519,17.47308884,-501.5269112
2299,4025,4025,Wh-3,WEST,SKU-201,01/01/21,259,0.201287426,-258.7987126
2300,4030,4030,Wh-3,WEST,SKU-202,01/01/21,121,3.669450159,-117.3305498
2301,4035,4035,Wh-3,WEST,SKU-203,01/01/21,185,7.008212382,-177.9917876
2302,4040,4040,Wh-3,WEST,SKU-204,01/01/21,192,3.600437907,-188.3995621
2303,4045,4045,Wh-3,WEST,SKU-205,01/01/21,134,5.173366678,-128.8266333
2304,4050,4050,Wh-3,WEST,SKU-206,01/01/21,434,28.05872151,-405.9412785
2305,4055,4055,Wh-3,WEST,SKU-207,01/01/21,18,2.686010344,-15.31398966
2288,3970,3970,Wh-3,WEST,SKU-192,01/01/21,20,0.237472132,-19.76252787
2307,4065,4065,Wh-3,WEST,SKU-209,01/01/21,297,21.65031081,-275.3496892
2287,3965,3965,Wh-3,WEST,SKU-190,01/01/21,428,7.561516632,-420.4384834
2285,3955,3955,Wh-3,WEST,SKU-189,01/01/21,93,2.749032019,-90.25096798
2268,3870,3870,Wh-3,WEST,SKU-172,01/01/21,9,-27.33362052,-36.33362052
2269,3875,3875,Wh-3,WEST,SKU-173,01/01/21,1205,45.56560288,-1159.434397
2270,3880,3880,Wh-3,WEST,SKU-174,01/01/21,11,16.38732673,5.387326731
2271,3885,3885,Wh-3,WEST,SKU-175,01/01/21,10,6.942074794,-3.057925206
2272,3890,3890,Wh-3,WEST,SKU-176,01/01/21,9,8.476426691,-0.523573309
2273,3895,3895,Wh-3,WEST,SKU-177,01/01/21,3,1.476838302,-1.523161698
2274,3900,3900,Wh-3,WEST,SKU-178,01/01/21,13,232.9413153,219.9413153
2275,3905,3905,Wh-3,WEST,SKU-179,01/01/21,196,23.91625706,-172.0837429
2276,3910,3910,Wh-3,WEST,SKU-180,01/01/21,43,21.97022383,-21.02977617
2277,3915,3915,Wh-3,WEST,SKU-181,01/01/21,20,3.747810146,-16.25218985
2278,3920,3920,Wh-3,WEST,SKU-182,01/01/21,175,8.397825456,-166.6021745
2279,3925,3925,Wh-3,WEST,SKU-183,01/01/21,66,6.758759097,-59.2412409
2280,3930,3930,Wh-3,WEST,SKU-184,01/01/21,18,2.48448167,-15.51551833
2281,3935,3935,Wh-3,WEST,SKU-185,01/01/21,378,14.99075809,-363.0092419
2282,3940,3940,Wh-3,WEST,SKU-186,01/01/21,360,12.25370722,-347.7462928
2283,3945,3945,Wh-3,WEST,SKU-187,01/01/21,18,3.290596365,-14.70940364
2284,3950,3950,Wh-3,WEST,SKU-188,01/01/21,68,5.299892524,-62.70010748
2286,3960,3960,Wh-3,WEST,SKU-19,01/01/21,23,7.886696487,-15.11330351
3905,2925,2925,Wh-4,SOUTH,SKU-268,01/01/21,726,54.89558638,-671.1044136
2390,4480,4480,Wh-3,WEST,SKU-301,01/01/21,9,0.165343968,-8.834656032
2392,4490,4490,Wh-3,WEST,SKU-306,01/01/21,8,-1.052934562,-9.052934562
1359,970,970,Wh-2,EAST,SKU-71,01/01/21,62,39.20272462,-22.79727538
1358,965,965,Wh-2,EAST,SKU-70,01/01/21,306,28.0632849,-277.9367151
1357,960,960,Wh-2,EAST,SKU-7,01/01/21,136,15.3727278,-120.6272722
1356,955,955,Wh-2,EAST,SKU-69,01/01/21,1225,128.1609384,-1096.839062
1355,950,950,Wh-2,EAST,SKU-67,01/01/21,102,-1.510148343,-103.5101483
1354,945,945,Wh-2,EAST,SKU-66,01/01/21,99,42.75091577,-56.24908423
1353,940,940,Wh-2,EAST,SKU-62,01/01/21,36,1.903857955,-34.09614205
1360,975,975,Wh-2,EAST,SKU-72,01/01/21,30,2.767003748,-27.23299625
1352,935,935,Wh-2,EAST,SKU-6,01/01/21,12,-0.574633139,-12.57463314
1350,925,925,Wh-2,EAST,SKU-57,01/01/21,39,-88.41120225,-127.4112022
1349,920,920,Wh-2,EAST,SKU-56,01/01/21,40,12.9064591,-27.0935409
1348,915,915,Wh-2,EAST,SKU-53,01/01/21,150,17.6796431,-132.3203569
1347,910,910,Wh-2,EAST,SKU-51,01/01/21,55,5.582414602,-49.4175854
1346,905,905,Wh-2,EAST,SKU-50,01/01/21,26,-0.057272346,-26.05727235
1345,900,900,Wh-2,EAST,SKU-5,01/01/21,17,9.041470847,-7.958529153
1344,895,895,Wh-2,EAST,SKU-47,01/01/21,24,6.560105088,-17.43989491
1351,930,930,Wh-2,EAST,SKU-59,01/01/21,17,-1.849942768,-18.84994277
1361,980,980,Wh-2,EAST,SKU-73,01/01/21,27,16.83830869,-10.16169131
1362,985,985,Wh-2,EAST,SKU-76,01/01/21,12,37.96671561,25.96671561
1363,990,990,Wh-2,EAST,SKU-77,01/01/21,65,1.491694119,-63.50830588
2476,4910,4910,Wh-3,WEST,SKU-402,01/01/21,15,2.478491094,-12.52150891
2477,4915,4915,Wh-3,WEST,SKU-41,01/01/21,65,12.81372579,-52.18627421
2478,4920,4920,Wh-3,WEST,SKU-42,01/01/21,79,5.904237297,-73.0957627
2479,4925,4925,Wh-3,WEST,SKU-43,01/01/21,407,9.86555727,-397.1344427
1376,1055,1055,Wh-2,EAST,SKU-97,01/01/21,33,10.8195267,-22.1804733
1375,1050,1050,Wh-2,EAST,SKU-9,01/01/21,55,10.15431117,-44.84568883
1374,1045,1045,Wh-2,EAST,SKU-89,01/01/21,21,4.075623418,-16.92437658
1373,1040,1040,Wh-2,EAST,SKU-88,01/01/21,103,12.07015028,-90.92984972
1372,1035,1035,Wh-2,EAST,SKU-87,01/01/21,13,1.133927966,-11.86607203
1371,1030,1030,Wh-2,EAST,SKU-86,01/01/21,44,5.218657872,-38.78134213
1370,1025,1025,Wh-2,EAST,SKU-84,01/01/21,24,0.974574574,-23.02542543
1369,1020,1020,Wh-2,EAST,SKU-82,01/01/21,128,12.71116225,-115.2888377
1368,1015,1015,Wh-2,EAST,SKU-81,01/01/21,88,17.58739228,-70.41260772
1367,1010,1010,Wh-2,EAST,SKU-80,01/01/21,103,2.185897538,-100.8141025
1366,1005,1005,Wh-2,EAST,SKU-8,01/01/21,176,45.742928,-130.257072
1365,1000,1000,Wh-2,EAST,SKU-79,01/01/21,32,4.978069829,-27.02193017
1364,995,995,Wh-2,EAST,SKU-78,01/01/21,197,16.36215819,-180.6378418
1343,890,890,Wh-2,EAST,SKU-45,01/01/21,17,0.724880043,-16.27511996
1342,885,885,Wh-2,EAST,SKU-44,01/01/21,15,2.550619257,-12.44938074
1341,880,880,Wh-2,EAST,SKU-415,01/01/21,3,0.643645391,-2.356354609
1340,875,875,Wh-2,EAST,SKU-414,01/01/21,61,2.779226148,-58.22077385
1318,765,765,Wh-2,EAST,SKU-361,01/01/21,15,-4.199274599,-19.1992746
1317,760,760,Wh-2,EAST,SKU-36,01/01/21,125,-3.363207023,-128.363207
1316,755,755,Wh-2,EAST,SKU-359,01/01/21,41,3.323665158,-37.67633484
1315,750,750,Wh-2,EAST,SKU-352,01/01/21,10,1.347437792,-8.652562208
1314,745,745,Wh-2,EAST,SKU-345,01/01/21,597,35.44052085,-561.5594792
1313,740,740,Wh-2,EAST,SKU-344,01/01/21,49,0.571517227,-48.42848277
1312,735,735,Wh-2,EAST,SKU-343,01/01/21,823,46.16371583,-776.8362842
1311,730,730,Wh-2,EAST,SKU-342,01/01/21,135,-38.70118464,-173.7011846
1310,725,725,Wh-2,EAST,SKU-340,01/01/21,14,45.3726982,31.3726982
1309,720,720,Wh-2,EAST,SKU-34,01/01/21,23,3.853007103,-19.1469929
1308,715,715,Wh-2,EAST,SKU-339,01/01/21,12,7.170922933,-4.829077067
1307,710,710,Wh-2,EAST,SKU-338,01/01/21,153,1.248231411,-151.7517686
1306,705,705,Wh-2,EAST,SKU-337,01/01/21,224,15.2464432,-208.7535568
1305,700,700,Wh-2,EAST,SKU-332,01/01/21,38,-7.769759625,-45.76975962
1304,695,695,Wh-2,EAST,SKU-330,01/01/21,40,5.609492819,-34.39050718
1303,690,690,Wh-2,EAST,SKU-33,01/01/21,53,5.781068611,-47.21893139
1302,685,685,Wh-2,EAST,SKU-329,01/01/21,48,7.706014207,-40.29398579
1319,770,770,Wh-2,EAST,SKU-37,01/01/21,51,14.25078098,-36.74921902
2475,4905,4905,Wh-3,WEST,SKU-401,01/01/21,134,5.835225046,-128.164775
1320,775,775,Wh-2,EAST,SKU-386,01/01/21,114,14.34759519,-99.65240481
1322,785,785,Wh-2,EAST,SKU-389,01/01/21,3,0.490282575,-2.509717425
1339,870,870,Wh-2,EAST,SKU-413,01/01/21,181,14.2900816,-166.7099184
1338,865,865,Wh-2,EAST,SKU-412,01/01/21,155,-9.180701587,-164.1807016
1337,860,860,Wh-2,EAST,SKU-411,01/01/21,271,16.39283481,-254.6071652
1336,855,855,Wh-2,EAST,SKU-410,01/01/21,279,-3.639738525,-282.6397385
1335,850,850,Wh-2,EAST,SKU-41,01/01/21,112,18.91086777,-93.08913223
1334,845,845,Wh-2,EAST,SKU-409,01/01/21,24,52.66656888,28.66656888
1333,840,840,Wh-2,EAST,SKU-408,01/01/21,132,5.41419597,-126.585804
1332,835,835,Wh-2,EAST,SKU-407,01/01/21,43,4.352396167,-38.64760383
1331,830,830,Wh-2,EAST,SKU-406,01/01/21,101,3.317674582,-97.68232542
1330,825,825,Wh-2,EAST,SKU-405,01/01/21,17,39.21828388,22.21828388
1329,820,820,Wh-2,EAST,SKU-404,01/01/21,38,12.54270237,-25.45729763
1328,815,815,Wh-2,EAST,SKU-403,01/01/21,42,24.32530499,-17.67469501
1327,810,810,Wh-2,EAST,SKU-40,01/01/21,37,7.179546926,-29.82045307
1326,805,805,Wh-2,EAST,SKU-4,01/01/21,14,22.21680245,8.216802448
1325,800,800,Wh-2,EAST,SKU-399,01/01/21,44,9.495568716,-34.50443128
1324,795,795,Wh-2,EAST,SKU-392,01/01/21,9,5.242861425,-3.757138575
1323,790,790,Wh-2,EAST,SKU-39,01/01/21,38,95.51813851,57.51813851
1321,780,780,Wh-2,EAST,SKU-387,01/01/21,66,80.74615708,14.74615708
2391,4485,4485,Wh-3,WEST,SKU-302,01/01/21,49,2.806304366,-46.19369563
2474,4900,4900,Wh-3,WEST,SKU-400,01/01/21,469,34.5455125,-434.4544875
2472,4890,4890,Wh-3,WEST,SKU-4,01/01/21,92,16.94662156,-75.05337844
2414,4600,4600,Wh-3,WEST,SKU-34,01/01/21,23,4.021466983,-18.97853302
2415,4605,4605,Wh-3,WEST,SKU-341,01/01/21,24,0.748842348,-23.25115765
2416,4610,4610,Wh-3,WEST,SKU-343,01/01/21,225,35.84790035,-189.1520997
2417,4615,4615,Wh-3,WEST,SKU-35,01/01/21,17,0.797008206,-16.20299179
2418,4620,4620,Wh-3,WEST,SKU-350,01/01/21,67,5.724037512,-61.27596249
2419,4625,4625,Wh-3,WEST,SKU-351,01/01/21,48,6.009675502,-41.9903245
2420,4630,4630,Wh-3,WEST,SKU-352,01/01/21,132,17.61063085,-114.3893692
2413,4595,4595,Wh-3,WEST,SKU-339,01/01/21,62,4.370367896,-57.6296321
2421,4635,4635,Wh-3,WEST,SKU-353,01/01/21,175,1915.2525,1740.2525
2423,4645,4645,Wh-3,WEST,SKU-355,01/01/21,56,35.90613768,-20.09386232
2424,4650,4650,Wh-3,WEST,SKU-356,01/01/21,40,4.538827776,-35.46117222
2425,4655,4655,Wh-3,WEST,SKU-357,01/01/21,38,5.389992417,-32.61000758
2426,4660,4660,Wh-3,WEST,SKU-358,01/01/21,3,0.261675684,-2.738324316
2427,4665,4665,Wh-3,WEST,SKU-359,01/01/21,50,5.702708624,-44.29729138
2428,4670,4670,Wh-3,WEST,SKU-36,01/01/21,428,10.76153061,-417.2384694
2429,4675,4675,Wh-3,WEST,SKU-360,01/01/21,78,1.142793207,-76.85720679
2422,4640,4640,Wh-3,WEST,SKU-354,01/01/21,855,2.4087551,-852.5912449
2412,4590,4590,Wh-3,WEST,SKU-332,01/01/21,4,26.5660827,22.5660827
2411,4585,4585,Wh-3,WEST,SKU-331,01/01/21,706,32.46887252,-673.5311275
2410,4580,4580,Wh-3,WEST,SKU-33,01/01/21,253,86.71508448,-166.2849155
2393,4495,4495,Wh-3,WEST,SKU-31,01/01/21,62,4.81847519,-57.18152481
2394,4500,4500,Wh-3,WEST,SKU-314,01/01/21,137,6.677283198,-130.3227168
2395,4505,4505,Wh-3,WEST,SKU-315,01/01/21,67,1.777573357,-65.22242664
2396,4510,4510,Wh-3,WEST,SKU-316,01/01/21,8,-4.560156664,-12.56015666
2397,4515,4515,Wh-3,WEST,SKU-317,01/01/21,2,3.765781875,1.765781875
2398,4520,4520,Wh-3,WEST,SKU-318,01/01/21,48,9.4114594,-38.5885406
